lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
yuj	yuj	dhaatu	3	accomplish; apply; carry on; draw up; employ; furnish; inject; insert; perform; put to; to offer; to put on; to use; undertake; use	accomplish; adjust; employ; fix; help to; put to; repair; set to work; to fix in; to set; to wish to fix or aim; use	belong to; deserve to be; to accrue to; to aim at; to appoint or to charge or intrust with; to attach one's self to; to be endowed with; to bring into possession of; to come into conjunction with; to confer anything upon; to lead towards; to offer; to urge; to wish to harness	accomplish; apply; attack; carry on; concentrate; direct; draw up; embrace; employ; enjoin; esteem lightly; impel to; perform; set to work; to think little of; undertake; use	bring or put together; bring together; combine; connect; embrace; join; joined; to attach one's self to; to be united in marriage; to come into conjunction with; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to join; to join one's self to; to mix with; unite
yuj	yu/j	dhaatu	4	bestowing; granting	a sage who devotes his time to abstract contemplation	a sage who devotes his time to abstract contemplation	an exciter; exciting	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	4	be fitted for; belong to; deserve to be; direct; fit out; not to be fit; proper; proper for; right; suitable; to be fit	harnessed; to aim at; to be yoked; to command; to fasten on; to harness; to lead towards; to turn; to use; to wish to harness; yoke; yoke with	attack; direct; harnessed; inject; to command; to encompass; to equip; to harness; to use; use	harnessed; to aim at; to command; to harness; to lead towards; to turn; to urge; to use; to wish to appoint or institute; to wish to fix or aim; to wish to harness; yoke; yoke with	adjust; fix; recall; repair; restore; to fasten on; to fix in; to recollect; to wish to fix or aim
yuj	yu/j	dhaatu	5	a sage who devotes his time to abstract contemplation	affected by	the zodiacal sign Gemini	a sage who devotes his time to abstract contemplation	exciting
yuj	yuj	dhaatu	5	endow with; help to; provide with; yoke; yoke with	be absorbed in meditation; concentrate; recall; restore; to concentrate the mind in order to obtain union with the Universal Spirit; to recollect; to think little of; to wish to be absorbed in meditation	adjust; draw up; fix; help to; repair; restore; to fix in; to set; to turn; to wish to fix or aim	fix; help to; recall; repair; restore; to fix in; to recollect	accomplish; direct; to aim at; to lead towards; to set
yuj	yu/j	dhaatu	6	even	an exciter		drawn by	furnished or provided or filled with
yuj	yuj	dhaatu	6	bestow anything upon; suit any one; suit anything; to confer anything upon	add; inject; insert; to offer	be absorbed in meditation; concentrate; recall; to concentrate the mind in order to obtain union with the Universal Spirit; to recollect; to wish to be absorbed in meditation	be absorbed in meditation; to wish to be absorbed in meditation	to appoint or to charge or intrust with; to wish to appoint or institute
yuj	yu/j	dhaatu	7	furnished or provided or filled with	drawn by		furnished or provided or filled with	the two Aśvins
yuj	yuj	dhaatu	7	be absorbed in meditation; to wish to be absorbed in meditation; to wish to harness	despise	accomplish; apply; employ; perform; to wish to appoint or institute; undertake	despise	be absorbed in meditation; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	8	the two Aśvins	even		the two Aśvins	the zodiacal sign Gemini
yuj	yuj	dhaatu	8	to appoint or to charge or intrust with; to wish to appoint or institute; to wish to fix or aim	direct	put to; to fasten on; to put on	devout	attack
yuj	yu/j	dhaatu	9	the zodiacal sign Gemini	exciting		the zodiacal sign Gemini	
yuj	yuj	dhaatu	9	attack		to ascertain or know the conjunction of the moon with an asterism	to ascertain or know the conjunction of the moon with an asterism	despise
yuj	yu/j	dhaatu	10		joined			
yuj	yuj	dhaatu	10	devout			to concentrate the mind in order to obtain union with the Universal Spirit	to ascertain or know the conjunction of the moon with an asterism
yuj	yu/j	dhaatu	11		the zodiacal sign Gemini			
yuj	yuj	dhaatu	11	esteem lightly				to harness
yuj	yuj	dhaatu	12	fall to the lot of				to think little of
yuj	yuj	dhaatu	13	to ascertain or know the conjunction of the moon with an asterism				
yuj	yuj	dhaatu	14	to concentrate the mind in order to obtain union with the Universal Spirit				
yuj	yuj	dhaatu	15	to think little of				
